500,3990864511723634688,8,0.00542309,0.00629688,0.00659355,0.00619321,0.005316,0.00564548,0.00598475,0.00614232,0.00527529,0.00585017
500,1483726831780626432,8,0.00531086,0.00577063,0.00663615,0.00528509,0.00477958,0.00534126,0.00620829,0.00607484,0.00627011,0.00578835
500,3362016776295546880,8,0.00603884,0.00561871,0.00566244,0.0048218,0.00593235,0.00605373,0.0059463,0.00618379,0.00551693,0.00614835
500,3362016776295546880,4,0.00427337,0.00517415,0.00750512,0.00451334,0.00457934,0.00580061,0.00525521,0.00434775,0.00482483,0.00461215
500,3990864511723634688,4,0.00418043,0.00437053,0.00603413,0.00373133,0.00475806,0.00388611,0.0044207,0.00307014,0.00384906,0.00444502
500,1483726831780626432,4,0.00508624,0.00488659,0.00659998,0.00526215,0.00413353,0.00501319,0.00434389,0.00557751,0.00495491,0.00485725
500,1483726831780626432,3,0.00477447,0.00376605,0.00374086,0.00489965,0.00350335,0.00299773,0.00434545,0.00403056,0.00359692,0.00485826
500,3362016776295546880,3,0.00369231,0.00406295,0.00418351,0.0033558,0.00356453,0.00516595,0.00375346,0.00489785,0.00427887,0.00285378
500,3990864511723634688,3,0.00492367,0.0044732,0.00367429,0.00357712,0.0036275,0.00426987,0.00316867,0.00453438,0.00624197,0.00386502
1000,1483726831780626432,3,0.00704846,0.0067224,0.00519474,0.00525412,0.00326583,0.00683036,0.00478629,0.0047665,0.00607643,0.00519654
1000,3362016776295546880,3,0.00609931,0.00481688,0.00821766,0.00591989,0.00451819,0.00731259,0.00654966,0.00642371,0.00453258,0.00629595
1000,3990864511723634688,3,0.00622335,0.00765087,0.00443362,0.00805752,0.00543226,0.00570396,0.00563379,0.00718843,0.00654966,0.00555642
1500,1483726831780626432,3,0.00779627,0.00529731,0.00633194,0.00781281,0.00346556,0.00636073,0.00606383,0.00517855,0.00825005,0.00697071
1500,3362016776295546880,3,0.00481042,0.00509398,0.00748173,0.00590909,0.00605844,0.00638232,0.00777142,0.00429147,0.00657485,0.00649928
1500,3990864511723634688,3,0.00575417,0.00640211,0.00366529,0.00622758,0.00851456,0.00590549,0.00507059,0.00708947,0.00573275,0.00681956
2000,1483726831780626432,3,0.00760392,0.00669001,0.00540527,0.00585511,0.00463155,0.0053261,0.00674219,0.0058785,0.00709487,0.00619519
1000,3990864511723634688,8,0.00892776,0.0118293,0.0101329,0.0104552,0.010203,0.011041,0.0103074,0.0100375,0.00865557,0.0104088
2000,3362016776295546880,3,0.00589978,0.00646509,0.00786679,0.00749252,0.00635893,0.00665762,0.00521814,0.00648128,0.00586051,0.00647589
1000,1483726831780626432,8,0.0112717,0.00957951,0.0114546,0.00987694,0.00858093,0.00947019,0.0113886,0.0109159,0.0115496,0.00798682
2000,3990864511723634688,3,0.00512141,0.00496803,0.00425908,0.00645429,0.00724781,0.00579573,0.00724061,0.00841559,0.00737377,0.00675299
2500,1483726831780626432,3,0.00745831,0.0075681,0.00662343,0.00547185,0.00634993,0.00490505,0.00538188,0.00546645,0.00751592,0.0067098
1000,3362016776295546880,4,0.00752139,0.010688,0.0119038,0.00837861,0.00735922,0.00957247,0.00824236,0.00795673,0.00837707,0.00689604
2500,3362016776295546880,3,0.00629885,0.00790818,0.00599906,0.00721902,0.00645429,0.00572555,0.0061592,0.00724601,0.00554382,0.00762568
1000,3362016776295546880,8,0.00977776,0.0106154,0.0109479,0.00835588,0.010076,0.0112713,0.0112755,0.00900577,0.0104703,0.0106599
2500,3990864511723634688,3,0.00703767,0.00656406,0.00549344,0.00880246,0.00777862,0.0064453,0.00625996,0.00725681,0.00777502,0.00566977
3000,1483726831780626432,3,0.00605797,0.00778582,0.00746373,0.00777682,0.00807012,0.00683936,0.00943583,0.00606024,0.00752491,0.00798555
3000,3362016776295546880,3,0.00661164,0.00748173,0.00637872,0.00670261,0.00871429,0.00505979,0.00726041,0.00708767,0.00747453,0.00818528
1000,3990864511723634688,4,0.00795867,0.00843728,0.0101518,0.00679568,0.00942965,0.00892092,0.00841373,0.00578169,0.00612329,0.00648882
3500,1483726831780626432,3,0.00743494,0.00794236,0.00739356,0.00637872,0.00768146,0.0061664,0.0078398,0.0072658,0.00677098,0.00724781
500,1483726831780626432,6,0.0039961,0.00583723,0.00580337,0.00620819,0.00456895,0.00577016,0.00444104,0.00647344,0.00455602,0.00697584
3000,3990864511723634688,3,0.00848295,0.00482588,0.00652447,0.00704988,0.00705348,0.00796935,0.00717944,0.00502021,0.0058749,0.00625277
3500,3362016776295546880,3,0.00620358,0.00753571,0.00691313,0.00837241,0.00916233,0.00709667,0.00861172,0.00863512,0.00692932,0.00947721
500,3362016776295546880,1,0.00599563,0.00548911,0.00552386,0.00624886,0.00566807,0.00595482,0.00558483,0.00584724,0.00612317,0.00596127
1000,1483726831780626432,4,0.00780443,0.00791813,0.0119748,0.0106088,0.0076572,0.00744143,0.00661658,0.0103919,0.00807136,0.0091417
4000,1483726831780626432,3,0.00702509,0.00861352,0.00669181,0.00758789,0.00776243,0.00533509,0.00584791,0.00779482,0.00748892,0.00776962
500,3362016776295546880,6,0.00590641,0.00459898,0.0065477,0.00553653,0.00606639,0.00536007,0.00628517,0.00492954,0.00454819,0.00505905
3500,3990864511723634688,3,0.0088299,0.00629235,0.00696891,0.0072658,0.00778402,0.0086873,0.00770845,0.00708407,0.00673499,0.00595227
500,3990864511723634688,6,0.0066631,0.00412261,0.00540654,0.00625482,0.00632764,0.00566796,0.00567802,0.00519798,0.00434858,0.00432191
4000,3362016776295546880,3,0.00806411,0.0069959,0.00696531,0.00661804,0.00762748,0.00567877,0.00608723,0.00555282,0.00690593,0.00660904
4500,1483726831780626432,3,0.00689386,0.00886363,0.00688254,0.00626536,0.00640211,0.00794416,0.00963736,0.00876467,0.00704808,0.00804133
500,1483726831780626432,1,0.00535823,0.00559378,0.00646944,0.00606282,0.00537278,0.00587159,0.00590322,0.00642949,0.00606844,0.0061804
4000,3990864511723634688,3,0.0102105,0.00721182,0.00746913,0.00708947,0.00916053,0.00655506,0.00795676,0.00656226,0.00551683,0.00888523
500,3990864511723634688,1,0.00726898,0.00569845,0.00646882,0.00596523,0.00541669,0.00535593,0.00631399,0.00644738,0.00653686,0.00596544
5000,1483726831780626432,3,0.00591056,0.0072802,0.00656945,0.00705168,0.00677998,0.00780201,0.0086837,0.0064471,0.00483307,0.00584251
4500,3362016776295546880,3,0.00534611,0.00746014,0.00773544,0.00618979,0.00855414,0.00709487,0.00513357,0.0075591,0.00558341,0.00765806
4500,3990864511723634688,3,0.0101637,0.00844978,0.00674579,0.00761488,0.00903637,0.00691133,0.00666662,0.00673679,0.00540347,0.00757529
5500,1483726831780626432,3,0.00645884,0.00637872,0.00708587,0.00570216,0.00654786,0.00807552,0.00658565,0.00553122,0.00647589,0.00648128
5000,3362016776295546880,3,0.00718687,0.00682856,0.00744934,0.00713625,0.00892481,0.00639851,0.00629595,0.00913534,0.00703009,0.00478809
6000,1483726831780626432,3,0.00709699,0.00715604,0.0056122,0.00682676,0.00589649,0.0036509,0.00827344,0.00623117,0.00910655,0.00686995
