500,3990864511723634688,8,0.0056564,0.00357756,0.00541407,0.00461854,0.00498826,0.00605695,0.00431765,0.00647496,0.00562659,0.00617578
500,3362016776295546880,4,0.00522921,0.00447765,0.00403931,0.00539418,0.00450425,0.00394409,0.00725398,0.00442049,0.00522278,0.00428727
500,3362016776295546880,8,0.00542189,0.00271128,0.00552739,0.00607459,0.00513806,0.00529014,0.00316309,0.00712398,0.005306,0.00406218
500,1483726831780626432,8,0.00601728,0.00547468,0.00620184,0.00516851,0.00557036,0.00594007,0.00493218,0.00610987,0.00600353,0.00675524
500,3990864511723634688,4,0.00413421,0.0038721,0.00451368,0.00385403,0.00374751,0.00515916,0.00587593,0.00399242,0.00651975,0.00483127
500,1483726831780626432,4,0.0037012,0.00585938,0.00547681,0.00394638,0.00489038,0.00486878,0.0061873,0.00423188,0.00504815,0.00526282
500,1483726831780626432,3,0.0028593,0.00390928,0.00354045,0.00572061,0.00500827,0.00424764,0.00238883,0.00513125,0.00238781,0.00128379
500,3362016776295546880,3,0.00350036,0.00085482,0.00427939,0.00448734,0.00453394,0.0040937,0.00194026,0.00381403,0.00392272,0.00218263
500,3990864511723634688,3,0.00439053,0.00696778,0.0040443,0.00385358,0.00364057,0.00408641,0.00105981,0.00438533,0.00428932,0.00410762
1000,1483726831780626432,3,0.00603993,0.00578629,0.0068638,0.0026606,0.00566224,0.00561793,0.0029394,0.00531509,0.00561808,0.00543444
1000,3362016776295546880,3,0.00479098,0.00398585,0.00361808,0.00592073,0.004889,0.00495767,0.00388052,0.00811085,0.00558419,0.00407082
1000,3990864511723634688,3,0.00525898,0.00508916,0.00523504,0.00448308,0.00692935,0.00604467,0.0148699,0.0054716,0.00577259,0.005521
1500,1483726831780626432,3,0.00629584,0.00427464,0.00531401,0.00438723,0.00631494,0.0063655,0.00547383,0.00701195,0.00554703,0.00660796
1500,3362016776295546880,3,0.00787882,0.00313103,0.00536883,0.00512535,0.00702916,0.00590919,0.00585339,0.00755564,0.00651422,0.00728036
1500,3990864511723634688,3,0.00645311,0.00848856,0.00638373,0.00590797,0.00633377,0.00586229,0.00906541,0.00465086,0.00689811,0.00704111
1000,3990864511723634688,8,0.009459,0.00828169,0.0101947,0.00870599,0.00981542,0.0107087,0.0118565,0.0134354,0.00941248,0.0121225
2000,1483726831780626432,3,0.00720405,0.00613794,0.00595864,0.00638422,0.00758225,0.00600574,0.00760785,0.00741542,0.00575764,0.00466259
2000,3362016776295546880,3,0.00588861,0.00477109,0.00636462,0.00514236,0.00639104,0.00623331,0.0111361,0.00745908,0.00651998,0.00891825
2000,3990864511723634688,3,0.00652789,0.00733555,0.00801598,0.00504879,0.0060998,0.0079946,0.00653819,0.00845685,0.00680724,0.00736501
2500,1483726831780626432,3,0.00763698,0.00990565,0.00711764,0.00785278,0.0069251,0.00540545,0.00669327,0.00783028,0.00468681,0.00609602
2500,3362016776295546880,3,0.0063735,0.00528795,0.00861804,0.00752852,0.00649085,0.00729842,0.0104187,0.0112409,0.00677177,0.00890353
2500,3990864511723634688,3,0.00549781,0.00332982,0.0063952,0.00591648,0.00740876,0.00940572,0.00321203,0.0077729,0.00702312,0.00906916
1000,3362016776295546880,8,0.01021,0.00935621,0.0105631,0.00828985,0.0098257,0.0087982,0.00660627,0.0127982,0.0104961,0.00767712
3000,1483726831780626432,3,0.00453909,0.00716093,0.00544762,0.00610157,0.00694288,0.00688935,0.0059789,0.00608787,0.00447112,0.0106562
3000,3362016776295546880,3,0.00513112,0.00445301,0.006227,0.00526996,0.00575292,0.00813425,0.00642405,0.0104926,0.0066277,0.00921639
3000,3990864511723634688,3,0.00685115,0.00512892,0.00708135,0.006563,0.0078849,0.00764338,0.000978282,0.00260706,0.00726827,0.00827414
1000,1483726831780626432,8,0.0108567,0.0114985,0.0141293,0.00937411,0.0104881,0.00961069,0.0107538,0.0109051,0.0110937,0.0104959
500,3362016776295546880,6,0.00406935,0.00674492,0.0053943,0.00496887,0.00466497,0.00575096,0.00454369,0.00385911,0.00578429,0.00622446
3500,1483726831780626432,3,0.00566472,0.00635715,0.00743494,0.00669145,0.00692637,0.00593211,0.00561488,0.00819471,0.00495832,0.00581249
3500,3362016776295546880,3,0.00797049,0.0102479,0.00572433,0.00705214,0.00783582,0.00492328,0.00715776,0.00871433,0.00754178,0.00873054
3500,3990864511723634688,3,0.00829134,0.00633163,0.00898692,0.00436824,0.00829396,0.00765485,0.00559251,0.006405,0.00565467,0.00870845
1000,3990864511723634688,4,0.00718894,0.0067975,0.00792897,0.00736773,0.00738342,0.00884526,0.0111573,0.00813501,0.00991428,0.00907512
500,3990864511723634688,6,0.00451317,0.00763766,0.00560023,0.00550377,0.00441433,0.00660903,0.00598494,0.0031607,0.00580943,0.00544277
1000,3362016776295546880,4,0.00696849,0.00462264,0.00810691,0.00708579,0.00832547,0.00705005,0.0117344,0.00689741,0.00974435,0.00883904
4000,1483726831780626432,3,0.00698084,0.00562188,0.00540754,0.00785278,0.00777336,0.00667125,0.00401778,0.00865187,0.00678534,0.00851396
4000,3362016776295546880,3,0.00660267,0.0107449,0.00635888,0.00578888,0.00919714,0.00580393,0.00383161,0.011603,0.00779313,0.00577128
1000,1483726831780626432,4,0.00714814,0.0119872,0.00844091,0.00700568,0.00833963,0.00924625,0.0097763,0.00820761,0.00837674,0.0101387
4000,3990864511723634688,3,0.00677154,0.00556627,0.00740245,0.00592499,0.00588218,0.00810507,0.00872302,0.00927759,0.00594902,0.00851338
500,3362016776295546880,1,0.00525951,0.00696268,0.00529523,0.00612369,0.00683013,0.00533468,0.00642998,0.00579093,0.0061093,0.00622238
500,3990864511723634688,1,0.00545452,0.00579131,0.00519444,0.00663625,0.0057716,0.00539952,0.00782346,0.00651491,0.00597134,0.00545108
500,1483726831780626432,1,0.00544435,0.00449465,0.00614291,0.00626479,0.00609139,0.00618201,0.00631202,0.00663831,0.00689608,0.00586407
4500,1483726831780626432,3,0.006571,0.00702392,0.00563132,0.00932133,0.00780764,0.00654082,0.00477766,0.00647833,0.00697819,0.00628505
4500,3362016776295546880,3,0.00598511,0.0101485,0.00476486,0.00617594,0.00630596,0.00704621,0.00255984,0.00837638,0.00726295,0.00602893
4500,3990864511723634688,3,0.00757004,0.0142337,0.00549307,0.00391313,0.00544695,0.00809048,0.00679906,0.0125605,0.00647255,0.00416651
500,1483726831780626432,6,0.00539115,0.00548793,0.00425937,0.00500558,0.00473857,0.00528787,0.00609774,0.00564639,0.00666199,0.00646847
5000,1483726831780626432,3,0.00635742,0.00428834,0.00468275,0.00615687,0.00781463,0.00556323,0.00527817,0.0052793,0.00585914,0.00857696
5000,3362016776295546880,3,0.00743977,0.0094726,0.00667807,0.00831965,0.00799126,0.00636983,0.0051849,0.00403128,0.00698012,0.00492841
5000,3990864511723634688,3,0.00680049,0.00965151,0.00719603,0.00479358,0.00641395,0.00695867,0.00644036,0.0101466,0.00711533,0.00546211
5500,1483726831780626432,3,0.00557621,0.00509668,0.00605884,0.00241482,0.00610732,0.00619509,0.00710733,0.00470012,0.00565868,0.00509577
1500,3990864511723634688,8,0.0120022,0.00896263,0.0149052,0.00904282,0.0136015,0.0153091,0.0144218,0.0173784,0.0131177,0.0165333
5500,3362016776295546880,3,0.00715028,0.00660994,0.00661309,0.00697983,0.00702753,0.00762983,0.00741864,0.00445775,0.00618086,0.00529648
5500,3990864511723634688,3,0.00927318,0.00469157,0.00886459,0.0073754,0.00615379,0.00740264,0.00414139,0.00820741,0.00720842,0.005521
6000,1483726831780626432,3,0.00659216,0.00497337,0.00810963,0.00411687,0.00707748,0.00675541,0.00849968,0.00514427,0.00717865,0.00589912
6000,3362016776295546880,3,0.00760864,0.00707711,0.00647547,0.00670336,0.00649412,0.00743494,0.0076306,0.00288869,0.00667691,0.0089661
6000,3990864511723634688,3,0.00862425,0.00456235,0.00824151,0.00898318,0.00839867,0.00665956,0.0127503,0.00496468,0.00758832,0.0076521
6500,1483726831780626432,3,0.00732719,0.00464912,0.00445896,0.00623675,0.00592256,0.00770704,0.00710733,0.00710468,0.00572973,0.0072538
500,3990864511723634688,7,0.00554462,0.00662068,0.00644067,0.00581122,0.00680097,0.00682474,0.00689702,0.00624125,0.00585807,0.00584539
500,3362016776295546880,7,0.00607086,0.00630535,0.00592987,0.0040568,0.00675396,0.00670886,0.00481379,0.00579441,0.00634313,0.00670863
6500,3362016776295546880,3,0.00794637,0.00790211,0.00750757,0.00879178,0.00735804,0.00658973,0.00952195,0.00279213,0.00604255,0.0104016
6500,3990864511723634688,3,0.00977012,0.00865754,0.00727057,0.0067544,0.0085263,0.00739326,0.00487511,0.0063889,0.00560901,0.00643748
500,1483726831780626432,7,0.00470552,0.00613767,0.00502154,0.00605014,0.0056421,0.00595276,0.00631081,0.00644997,0.00634262,0.00853839
7000,1483726831780626432,3,0.00615346,0.00382251,0.0070475,0.00573904,0.00674288,0.00674068,0.00507342,0.00544199,0.00779781,0.00378048
7000,3362016776295546880,3,0.00802598,0.00571536,0.00644107,0.00484888,0.00513607,0.00721817,0.0161254,0.00430486,0.00687107,0.00341934
500,3990864511723634688,5,0.00602143,0.00541698,0.00416877,0.00478129,0.00476651,0.00656196,0.00431009,0.00576758,0.00622437,0.00449937
7000,3990864511723634688,3,0.00812006,0.00764368,0.00745788,0.0077582,0.00736786,0.00673981,0.00855997,0.00607509,0.00603901,0.00794656
500,3362016776295546880,5,0.00441123,0.00726342,0.0054227,0.00620639,0.00545166,0.00593134,0.00650063,0.00467566,0.00620956,0.00471623
7500,1483726831780626432,3,0.00879532,0.00502361,0.00609893,0.00299856,0.00705463,0.00695176,0.00541013,0.00649948,0.00688176,0.0061354
7500,3362016776295546880,3,0.00645069,0.00735543,0.00770061,0.00806019,0.00334769,0.00705663,0.0150818,0.00786945,0.00629656,0.00475174
7500,3990864511723634688,3,0.00847468,0.00963163,0.00596707,0.00987214,0.00670683,0.00754437,0.00396204,0.00854536,0.0065058,0.0071957
1500,3362016776295546880,8,0.0129286,0.0146101,0.0159607,0.0113329,0.0130064,0.0134239,0.0111733,0.012751,0.0140505,0.0129021
8000,1483726831780626432,3,0.00618039,0.0042244,0.00717776,0.00463301,0.00757653,0.00678977,0.00805831,0.00797508,0.00791454,0.00739556
8000,3362016776295546880,3,0.00621669,0.00992983,0.00952973,0.00883006,0.00698499,0.00804775,0.00733712,0.00478765,0.00532752,0.00490633
8000,3990864511723634688,3,0.0077775,0.00867741,0.00523504,0.00506155,0.00560402,0.00749226,0.00860888,0.00418417,0.00725585,0.0104347
8500,1483726831780626432,3,0.00740031,0.00919321,0.00787249,0.00943808,0.00751431,0.00696228,0.0061245,0.00893495,0.00979992,0.00622204
500,3362016776295546880,2,0.00521175,0.0053415,0.00532002,0.00465445,0.00512403,0.0057262,0.00480965,0.00387582,0.00605704,0.00554981
500,1483726831780626432,5,0.00517252,0.00773812,0.00495814,0.00624124,0.0050887,0.00498058,0.00682518,0.00664795,0.00506575,0.005471
8500,3362016776295546880,3,0.00688251,0.00843886,0.00916658,0.00668635,0.00619797,0.00834581,0.004174,0.00823155,0.00659534,0.00910965
8500,3990864511723634688,3,0.0072902,0.00615271,0.0049235,0.00520616,0.00562693,0.00742869,0.00378269,0.00465086,0.00743716,0.00931208
1500,1483726831780626432,8,0.0139905,0.0147085,0.0191828,0.0132128,0.0151916,0.0140905,0.0134782,0.0164748,0.0159384,0.0134791
500,3990864511723634688,2,0.00427979,0.00451009,0.00539984,0.00482689,0.00524392,0.00565042,0.00645893,0.00538972,0.00570741,0.00532055
9000,1483726831780626432,3,0.00603031,0.00575432,0.0072813,0.00903868,0.00635431,0.00853244,0.00486866,0.00876412,0.0096502,0.00483586
1500,3990864511723634688,4,0.00893546,0.00845636,0.0105066,0.0110475,0.00963115,0.0118528,0.018719,0.00894454,0.0142051,0.0131397
9000,3362016776295546880,3,0.00894992,0.0137666,0.00680231,0.0083239,0.00821051,0.00583728,0.00976652,0.00719355,0.00697303,0.0067209
1500,3362016776295546880,4,0.0102556,0.0080086,0.0119597,0.0110384,0.0116655,0.00963086,0.017292,0.00866837,0.0136101,0.0124844
9000,3990864511723634688,3,0.00880759,0.00515874,0.00595369,0.00810273,0.00523097,0.00711395,0.00288593,0.00807062,0.00735515,0.00697486
500,1483726831780626432,2,0.00462341,0.00576789,0.00542008,0.00643648,0.00533576,0.00485226,0.00578579,0.00553687,0.00487494,0.00679644
9500,1483726831780626432,3,0.00693659,0.00602377,0.00870082,0.00809241,0.00501589,0.00747702,0.00498696,0.00924569,0.00906657,0.00415065
9500,3362016776295546880,3,0.00711892,0.00729579,0.00686347,0.00548689,0.0075413,0.00574348,0.0107774,0.00848903,0.00676069,0.00468549
9500,3990864511723634688,3,0.00768824,0.0067491,0.00625376,0.00907676,0.00783418,0.00778616,0.00534794,0.00677513,0.0068529,0.00561301
1500,1483726831780626432,4,0.00929778,0.0188066,0.0106742,0.0104894,0.0112066,0.0118203,0.0164243,0.010697,0.00846329,0.0100019
10000,1483726831780626432,3,0.00613037,0.00706502,0.00639285,0.00500783,0.00679177,0.007301,0.00383578,0.00876738,0.00644277,0.00522179
10000,3362016776295546880,3,0.00679808,0.0113015,0.00711194,0.00390462,0.00678373,0.00657514,0.0116089,0.00560839,0.00584396,0.0063197
10000,3990864511723634688,3,0.00664127,0.00459217,0.0079185,0.00961694,0.00573983,0.00786849,0.00665232,0.00601072,0.00659978,0.00749752
10500,1483726831780626432,3,0.00546846,0.0102984,0.00405482,0.00573904,0.0074178,0.00897355,0.00439999,0.00665728,0.00599617,0.00467047
2000,3990864511723634688,8,0.0164795,0.0139208,0.020264,0.0152404,0.0160765,0.0187722,0.0133936,0.0169131,0.0171123,0.0206232
10500,3362016776295546880,3,0.00632525,0.00696778,0.00552556,0.00483186,0.00793399,0.00830308,0.00857627,0.00382208,0.00641359,0.00552468
10500,3990864511723634688,3,0.00558224,0.00364789,0.00718265,0.00798363,0.00560893,0.00770279,0.00758169,0.00280017,0.00683162,0.00854651
11000,1483726831780626432,3,0.00563393,0.00646219,0.00499337,0.00449169,0.00619494,0.00690267,0.00649761,0.00725598,0.00719642,0.00605664
11000,3362016776295546880,3,0.00893785,0.00744488,0.00692272,0.00384082,0.00627814,0.0059738,0.0072719,0.00503709,0.00680414,0.0056351
11000,3990864511723634688,3,0.00461005,0.00236566,0.00655001,0.00705639,0.00554348,0.00666998,0.0122285,0.00723378,0.00678153,0.0100225
1000,3362016776295546880,1,0.0114506,0.0120344,0.0118961,0.0119852,0.0115186,0.00974552,0.0136406,0.0133834,0.0113913,0.0135638
