50000,3990864511723634688,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,-2.95246,12.0491,-2.82373,1.38563,1.46725,-2.97387,1.45264,1.16643,0.000309059,77.6253,10.8922,0.00450568,0.00944567,0.000403827,0.0191475,0.000104097,-0.00195339,0.00301434,-0.00118005,0.00170859,0.000353279,0.00243263,0.000179365,-0.0328865,0.00745846,-0.010799,-0.00223289,-0.0153753,-0.00113367,-0.0115094,0.0166643,0.00344563,0.0237262,0.0017494,-0.00652374,-0.00134889,-0.0092883,-0.000684855,0.00195305,0.0134485,0.000991595,0.0027807,0.000205029,0.0014118,-0.0126115,0.0519535,-1,1,1,1,1,-0.00113099,0.0126115,-0.0126115,-0.0126115,-0.0126115,-0.0126115,-0.0519535,0.0519535,0.0519535,0.0519535,0.0519535,-1,-1,-1,-1,1,1,1,1,1,1,0.0320094,0.0348074,0.031553,0.0326726,0.0313117,0.0331532,0.0289843,0.0303459,0.0337209,0.0243687
50000,3362016776295546880,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,2.60865,8.09267,11.8435,6.3892,6.48178,5.44353,1.81727,1.45615,0.0093154,0.304383,0.289373,0.346392,0.262029,0.201344,1.46641,0.428284,0.0326397,-0.0306762,-0.0562675,-0.0488756,-0.0306162,-0.0117795,-0.0140586,0.0814496,-0.225151,-0.140981,0.00999603,0.0412442,0.0265911,0.158546,0.191668,0.213666,0.120194,0.108019,0.292118,0.15941,0.0575804,0.0436957,0.174652,0.0741502,0.0688349,0.0944988,0.196363,0.0684281,0.612964,-0.590843,-0.990542,-0.989275,-0.706938,-0.100785,-0.222575,0.274442,-0.693392,-0.4992,0.0403783,0.0617339,0.0736478,0.500776,0.696059,0.885193,0.184512,0.306834,0.969616,0.603618,0.0807909,0.113446,0.76038,0.119622,0.20548,0.173912,0.668691,0.0863457,0.0347967,0.034928,0.0287189,0.0354998,0.0311568,0.0271583,0.0293564,0.0319673,0.0315914,0.0311949
50500,3990864511723634688,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,-2.95487,7.05513,-2.42645,1.38375,1.46996,-2.97331,1.45651,1.16671,0.000111473,50.3137,7.34982,7.46499e-28,8.59739e-28,1.1086e-26,9.55266e-29,1.65987e-28,0.00530305,-0.000156964,-2.8006e-27,3.00518e-27,-1.07921e-26,-1.00187e-27,-1.32045e-27,-0.426509,3.7979e-27,-3.95539e-27,1.45338e-26,1.3716e-27,1.80866e-27,1.4269e-27,-1.59188e-27,5.46199e-27,5.1958e-28,6.9449e-28,-8.01121e-28,2.87675e-27,2.6704e-28,3.52008e-28,-3.08724e-27,-2.8658e-28,-3.77764e-28,1.02908e-27,1.35652e-27,1.25921e-28,0.0708106,-0.00548374,-9.7085e-12,9.7074e-12,-9.70809e-12,-9.70875e-12,-9.70731e-12,-0.0221793,1.95969e-14,-1.90179e-14,1.94603e-14,1.97844e-14,1.97914e-14,1.92638e-14,-2.00257e-14,1.91348e-14,1.96088e-14,1.98834e-14,-1,1,1,1,-1,-1,-1,1,1,1,0.0285243,0.0335965,0.032074,0.0329764,0.0305691,0.0322613,0.027962,0.0328988,0.0325546,0.0278395
50500,3362016776295546880,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,2.52603,5.0515,7.43042,6.97192,5.2345,3.72464,-0.1631,-0.229721,0.120223,0.342615,1.00468,1.35658,0.14703,2.36699,0.133783,0.263417,-0.161979,0.34271,-0.387524,0.127564,-0.489474,0.080181,0.162426,-0.452797,0.636549,-0.203216,0.868243,-0.206891,-0.155361,-1.10412,0.351266,-1.40566,0.228298,0.485291,-0.437166,1.777,-0.35134,-0.470166,-0.562503,0.107437,0.149735,-0.498788,-0.57133,0.0623418,-0.798111,0.986097,-0.959585,0.95947,-0.917568,0.632234,0.912728,-0.771767,0.933697,-0.905422,0.964139,-0.966355,-0.51715,-0.945754,0.913942,-0.911525,0.622712,0.943336,-0.978862,0.991666,-0.824717,-0.786514,-0.953508,0.766042,0.76085,-0.886375,-0.723547,0.332091,0.0326048,0.0351542,0.0302713,0.0346083,0.0343297,0.0269645,0.0314237,0.0319386,0.0310901,0.0342219
51000,3990864511723634688,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,-2.95197,10.5526,-3.0009,1.38375,1.46996,-2.97331,1.45651,1.16671,1.05318e-26,70.3827,12.6839,7.46499e-28,8.59739e-28,1.1086e-26,9.55266e-29,1.65987e-28,7.58023e-27,-6.83964e-27,-2.80392e-27,3.00909e-27,-1.08054e-26,-1.00303e-27,-1.32217e-27,1.48521,-1.99544e-27,2.23017e-27,-7.48791e-27,-7.06987e-28,-9.44508e-28,1.79892e-27,-1.935e-27,6.80124e-27,6.27036e-28,8.42894e-28,-8.01121e-28,2.87675e-27,2.6704e-28,3.52008e-28,-3.08724e-27,-2.8658e-28,-3.77764e-28,1.02908e-27,1.35652e-27,1.25921e-28,8.80436e-15,-1.87136e-14,-1,1,-1,-1,-1,0.0497083,-8.70545e-15,9.06612e-15,-8.47696e-15,-8.62216e-15,-8.73847e-15,1.84872e-14,-1.85298e-14,1.81374e-14,1.80138e-14,1.837e-14,-1,1,1,1,-1,-1,-1,1,1,1,0.02862,0.0324294,0.032866,0.0319153,0.0333715,0.0323838,0.0277565,0.0326933,0.0350222,0.028475
51000,3362016776295546880,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,2.24603,4.57441,6.57489,7.14216,5.148,3.28991,0.232521,-1.17904,0.419244,0.0843532,3.96201,1.23764,0.210675,1.98033,0.241378,3.01712,0.18624,1.2386,-0.716984,0.262959,-0.287618,-0.213888,1.09242,0.52807,-0.322815,0.125423,-0.0740184,-0.080376,0.50191,-2.05931,0.659194,-1.58446,-0.832007,3.00013,-0.47261,0.348894,0.326845,-1.91247,0.105182,-0.0563759,0.773529,0.632346,-0.197916,-0.407116,0.990349,0.961033,-0.995357,0.884807,-0.315655,-0.672363,0.971317,0.913446,-0.999091,0.940847,-0.181101,-0.563283,0.994899,-0.929963,0.721521,-0.565657,-0.850785,0.867734,-0.925549,0.222857,0.597992,-0.989695,0.162841,-0.249999,0.970228,0.914612,-0.0809682,-0.477059,0.0330684,0.0336237,0.0324456,0.033874,0.0302148,0.0268503,0.0298446,0.0346897,0.0316555,0.0346622
51500,3990864511723634688,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,-2.95197,18.6089,-3.34905,1.38375,1.46996,-2.97331,1.45651,1.16671,1.05318e-26,79.796,16.3739,7.46499e-28,8.59739e-28,1.1086e-26,9.55266e-29,1.65987e-28,2.72007e-26,-6.41265e-27,-2.80392e-27,3.00909e-27,-1.08054e-26,-1.00303e-27,-1.32217e-27,3.86834,-6.77106e-27,7.77226e-27,-2.75945e-26,-2.48282e-27,-3.21516e-27,1.8175e-27,-1.97119e-27,7.12439e-27,6.30139e-28,8.35698e-28,-8.01121e-28,2.87675e-27,2.6704e-28,3.52008e-28,-3.08724e-27,-2.8658e-28,-3.77764e-28,1.02908e-27,1.35652e-27,1.25921e-28,2.96714e-14,-1.54422e-14,-1,1,-1,-1,-1,0.107018,-2.77429e-14,2.96738e-14,-2.9339e-14,-2.84376e-14,-2.79367e-14,1.64393e-14,-1.66138e-14,1.67218e-14,1.5933e-14,1.60301e-14,-1,1,1,1,-1,-1,-1,1,1,1,0.0262399,0.0333311,0.0350501,0.0292252,0.036924,0.0311508,0.0295754,0.0324641,0.0347116,0.0304907
51500,3362016776295546880,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,1.93085,4.44774,5.46122,7.64567,6.31276,3.94904,0.513945,-1.86332,0.585916,0.105923,6.05488,1.61363,14.3619,1.01741,0.272701,3.40389,0.249122,1.88352,-0.972342,0.261383,-0.772086,-0.399724,1.41223,0.800845,-0.413425,0.111136,-0.328279,-0.169957,0.600458,-3.12575,0.840259,-2.482,-1.28498,4.53984,-0.433772,1.2813,0.663353,-2.34363,-0.344436,-0.178321,0.630011,0.526734,-1.86096,-0.963454,1,1,-1,0.0901062,-1,-1,1,1,-1,0.0901062,-1,-1,1,-1,0.0901062,-1,-1,1,-0.0901062,1,1,-1,-0.0901062,-0.0901062,0.0901062,1,-1,-1,0.0325423,0.032558,0.0318191,0.0366519,0.0308684,0.0265329,0.029085,0.0354584,0.0331242,0.0334107
52000,3990864511723634688,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,-2.95631,26.0856,-1.76598,1.38658,1.47205,-2.97161,1.45437,1.16528,0.0241778,26.0125,0.00132669,0.0102503,0.00559974,0.00369309,0.00585518,0.00263458,0.0328985,0.00566361,-0.0157426,-0.0116357,-0.00944937,0.0118981,0.00798112,0.00770644,-0.0214209,-0.0158326,-0.0128577,0.0161897,0.0108599,-0.00368769,-0.00272564,-0.0022135,0.00278712,0.00186957,0.00757622,0.00615267,-0.0077471,-0.00519666,0.00454756,-0.00572604,-0.00384096,-0.00465013,-0.00311925,0.00392759,0.0414837,1,-1,-1,-1,1,1,0.0414837,-0.0414837,-0.0414837,-0.0414837,0.0414837,0.0414837,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,0.0260572,0.0306969,0.037747,0.0264711,0.0357739,0.0308707,0.0280389,0.0334899,0.0330631,0.0298721
52000,3362016776295546880,8,7.59598e-06,7.59598e-05,0.053074,10,0.270557,0.232563,0.264252,0.197257,0.241402,0.227054,0.106886,0.142423,0.205739,0.175233,0.212997,0.214504,0.200884,0.306747,0.188733,0.109077,0.107634,0.18945,0.327925,-0.0142402,0.160601,0.087824,0.172767,0.155007,0.341963,0.325872,0.343942,0.0975805,1284,2.39334,4.64439,6.94796,6.8695,5.26453,3.33959,0.198424,-0.748581,0.29799,0.0538713,3.07945,0.836949,0.0824604,0.517444,0.138693,1.73118,0.126701,0.957938,-0.492203,0.156756,-0.392675,-0.203295,0.718244,0.407301,-0.209277,0.0666502,-0.166959,-0.0864381,0.305387,-1.58227,0.503917,-1.26232,-0.653526,2.30891,-0.25892,0.648597,0.335792,-1.18635,-0.206564,-0.106942,0.377828,0.267891,-0.946462,-0.490002,1,1,-0.985585,1,-1,-1,1,1,-0.985585,1,-1,-1,1,-0.985585,1,-1,-1,1,-0.985585,0.985585,0.985585,-0.985585,-1,-1,1,1,-1,-1,0.0326014,0.0314516,0.0332527,0.0330348,0.0309178,0.0277558,0.0280943,0.0358945,0.0333949,0.0346984
