500,95183604925071360,0.00492,3.68304e-05
500,3521745744597876736,0.00545,5.08483e-05
500,863762474921361408,0.00793,5.40692e-05
500,3089759684165369856,0.00951,6.33232e-05
500,869231473675206656,0.00334,3.08753e-05
500,4303627034547978240,0.01115,7.7455e-05
500,1532057909783953408,0.00581,6.14053e-05
500,2768655260036628480,0.00424,3.44569e-05
1000,3521745744597876736,0.0085,5.94094e-05
1000,869231473675206656,0.00415,3.27102e-05
1000,95183604925071360,0.01146,8.01485e-05
1000,863762474921361408,0.01218,0.000110158
1000,2768655260036628480,0.00602,5.96192e-05
1000,3089759684165369856,0.01664,0.000118829
1000,1532057909783953408,0.00943,6.46397e-05
1000,4303627034547978240,0.00894,6.19383e-05
1500,3521745744597876736,0.01018,7.18394e-05
1500,869231473675206656,0.00807,6.08359e-05
1500,3089759684165369856,0.02367,0.000163194
1500,95183604925071360,0.01539,0.000124973
1500,2768655260036628480,0.01307,9.61713e-05
1500,863762474921361408,0.00829,6.28387e-05
1500,4303627034547978240,0.01937,0.000143847
1500,1532057909783953408,0.01615,0.000109987
2000,869231473675206656,0.00375,4.08784e-05
2000,3521745744597876736,0.01356,0.000109836
2000,95183604925071360,0.01985,0.000137215
2000,3089759684165369856,0.02376,0.000159822
2000,863762474921361408,0.01625,0.000106744
2000,1532057909783953408,0.0184,0.000115355
2000,2768655260036628480,0.01911,0.000127235
2000,4303627034547978240,0.018,0.000126527
2500,869231473675206656,0.0041,3.78278e-05
2500,3089759684165369856,0.03418,0.000244572
2500,863762474921361408,0.01409,0.000109882
2500,95183604925071360,0.01787,0.000139903
2500,3521745744597876736,0.01789,0.000135383
2500,4303627034547978240,0.02087,0.00013668
2500,1532057909783953408,0.01978,0.000130682
2500,2768655260036628480,0.02008,0.000130124
3000,869231473675206656,0.00564,4.44348e-05
3000,3089759684165369856,0.03705,0.000244642
3000,863762474921361408,0.0192,0.000115275
3000,4303627034547978240,0.01617,0.000127959
3000,95183604925071360,0.02307,0.00015523
3000,1532057909783953408,0.01978,0.000156708
3000,3521745744597876736,0.02859,0.000199511
3000,2768655260036628480,0.01525,0.000118656
3500,869231473675206656,0.01266,7.7602e-05
3500,3089759684165369856,0.03534,0.000212897
3500,4303627034547978240,0.01207,8.26978e-05
3500,863762474921361408,0.01628,9.66583e-05
3500,95183604925071360,0.02551,0.000173914
3500,1532057909783953408,0.01716,0.000127262
3500,2768655260036628480,0.01432,9.26302e-05
3500,3521745744597876736,0.03276,0.000202785
4000,3089759684165369856,0.03137,0.00020643
4000,869231473675206656,0.01574,0.000129982
4000,863762474921361408,0.01935,0.000143021
4000,4303627034547978240,0.00918,6.41918e-05
4000,95183604925071360,0.02369,0.000148633
4000,1532057909783953408,0.01671,8.83643e-05
4000,3521745744597876736,0.03319,0.000221145
4000,2768655260036628480,0.01601,0.000145125
4500,3089759684165369856,0.02711,0.000193141
4500,869231473675206656,0.01206,8.88452e-05
4500,4303627034547978240,0.02309,0.000152304
4500,863762474921361408,0.02222,0.00014802
4500,95183604925071360,0.02558,0.000183447
4500,1532057909783953408,0.02158,0.000139643
4500,3521745744597876736,0.02641,0.00017819
4500,2768655260036628480,0.01374,9.67091e-05
5000,4303627034547978240,0.02351,0.000155936
5000,3089759684165369856,0.02654,0.000195824
5000,863762474921361408,0.02546,0.000205994
5000,869231473675206656,0.01894,0.000140417
5000,1532057909783953408,0.03793,0.000246261
5000,95183604925071360,0.04012,0.00026465
5000,3521745744597876736,0.02395,0.000175073
5000,2768655260036628480,0.01589,9.29008e-05
5500,863762474921361408,0.01949,0.000135976
5500,4303627034547978240,0.02899,0.00024052
5500,3089759684165369856,0.03657,0.000231166
5500,869231473675206656,0.01631,0.000131616
5500,1532057909783953408,0.03417,0.000230942
5500,95183604925071360,0.03778,0.000237309
5500,3521745744597876736,0.02691,0.000200953
5500,2768655260036628480,0.02243,0.000142938
6000,863762474921361408,0.0184,0.000133574
6000,3089759684165369856,0.0336,0.000236276
6000,4303627034547978240,0.02765,0.000189167
6000,869231473675206656,0.02844,0.00018375
6000,1532057909783953408,0.03758,0.000244588
6000,3521745744597876736,0.03519,0.00027604
6000,95183604925071360,0.03042,0.000215639
6000,2768655260036628480,0.02631,0.000164849
6500,863762474921361408,0.01281,9.28968e-05
6500,4303627034547978240,0.03174,0.000245618
6500,3089759684165369856,0.02443,0.000212488
6500,869231473675206656,0.02797,0.00018136
6500,1532057909783953408,0.0317,0.000191502
6500,3521745744597876736,0.04299,0.000263223
6500,95183604925071360,0.02212,0.000153059
6500,2768655260036628480,0.02923,0.000180087
7000,863762474921361408,0.01422,0.000103095
7000,4303627034547978240,0.02999,0.000183283
7000,3089759684165369856,0.02073,0.000154121
7000,869231473675206656,0.01686,0.00010925
7000,3521745744597876736,0.04986,0.000376757
7000,1532057909783953408,0.0344,0.000226266
7000,2768655260036628480,0.02759,0.000200693
7500,863762474921361408,0.02623,0.00016285
7000,95183604925071360,0.02529,0.000155672
7500,4303627034547978240,0.03485,0.000254432
7500,3089759684165369856,0.02421,0.000189766
7500,3521745744597876736,0.04492,0.000262256
7500,869231473675206656,0.00917,7.14826e-05
7500,1532057909783953408,0.03505,0.00023203
7500,2768655260036628480,0.03405,0.00021291
8000,863762474921361408,0.02726,0.000185878
7500,95183604925071360,0.03018,0.000196764
8000,4303627034547978240,0.03399,0.000208989
8000,3089759684165369856,0.03179,0.000211507
8000,3521745744597876736,0.04079,0.000272148
8000,869231473675206656,0.01305,0.000101699
8000,2768655260036628480,0.03696,0.00023199
8000,1532057909783953408,0.02695,0.000198396
8500,863762474921361408,0.03046,0.000199788
8500,4303627034547978240,0.02684,0.00017579
8000,95183604925071360,0.02742,0.000173717
8500,3089759684165369856,0.03645,0.00034224
8500,3521745744597876736,0.02734,0.0001753
8500,869231473675206656,0.01275,0.000101639
8500,2768655260036628480,0.03288,0.000229936
8500,1532057909783953408,0.02818,0.000181269
9000,863762474921361408,0.02836,0.000185496
9000,4303627034547978240,0.02403,0.00018124
8500,95183604925071360,0.02233,0.000127198
9000,3089759684165369856,0.03609,0.00023845
9000,3521745744597876736,0.03305,0.000207405
9000,869231473675206656,0.01634,0.000110715
9000,2768655260036628480,0.04283,0.000302994
9000,1532057909783953408,0.02967,0.000217609
9500,863762474921361408,0.01716,0.000114649
9500,4303627034547978240,0.02023,0.000140187
9000,95183604925071360,0.02336,0.000157868
9500,3089759684165369856,0.03397,0.000219959
9500,3521745744597876736,0.02331,0.000164108
9500,869231473675206656,0.01147,8.70261e-05
9500,2768655260036628480,0.04083,0.000276488
9500,1532057909783953408,0.02828,0.000173415
10000,863762474921361408,0.00949,6.75074e-05
10000,4303627034547978240,0.0238,0.000166527
9500,95183604925071360,0.02173,0.00014285
10000,3089759684165369856,0.04534,0.000288973
10000,3521745744597876736,0.03266,0.000204329
10000,869231473675206656,0.01707,0.000111026
10000,2768655260036628480,0.03963,0.000230193
10000,1532057909783953408,0.02025,0.000140178
10500,863762474921361408,0.019,0.000116917
10000,95183604925071360,0.02828,0.00019844
10500,4303627034547978240,0.03068,0.000214752
10500,3089759684165369856,0.02979,0.000185041
10500,3521745744597876736,0.03445,0.000250148
10500,869231473675206656,0.0222,0.000164525
10500,2768655260036628480,0.04497,0.000347747
10500,1532057909783953408,0.01766,0.000132056
11000,863762474921361408,0.02167,0.000142053
11000,4303627034547978240,0.03091,0.00028856
10500,95183604925071360,0.04372,0.000310072
11000,3089759684165369856,0.02845,0.000201299
11000,3521745744597876736,0.02928,0.000237319
11000,869231473675206656,0.02815,0.000211889
11000,2768655260036628480,0.02508,0.000179573
11000,1532057909783953408,0.01494,0.000103099
11500,863762474921361408,0.02822,0.000186618
11500,3089759684165369856,0.0282,0.000165926
11000,95183604925071360,0.03532,0.00027217
11500,4303627034547978240,0.03357,0.000247603
11500,3521745744597876736,0.03444,0.000214501
11500,869231473675206656,0.02951,0.000249309
11500,2768655260036628480,0.01489,0.000116905
11500,1532057909783953408,0.00858,7.20557e-05
12000,863762474921361408,0.0373,0.000252362
12000,3089759684165369856,0.03132,0.000243902
12000,4303627034547978240,0.03595,0.000273971
12000,3521745744597876736,0.03412,0.000226652
11500,95183604925071360,0.03756,0.000229075
12000,2768655260036628480,0.02237,0.000161445
12000,869231473675206656,0.02207,0.000193609
12000,1532057909783953408,0.01163,8.15246e-05
12500,863762474921361408,0.03794,0.00023359
12500,3089759684165369856,0.03242,0.00019654
12500,4303627034547978240,0.03268,0.000299317
12000,95183604925071360,0.03053,0.000197417
12500,3521745744597876736,0.02714,0.000187208
12500,2768655260036628480,0.01871,0.000137774
12500,869231473675206656,0.02137,0.000154377
12500,1532057909783953408,0.00977,6.33104e-05
13000,863762474921361408,0.03291,0.00020784
13000,3089759684165369856,0.04083,0.000253064
13000,4303627034547978240,0.02808,0.000213127
13000,3521745744597876736,0.01829,0.000139115
12500,95183604925071360,0.02052,0.000152882
13000,2768655260036628480,0.01837,0.000123567
13000,869231473675206656,0.02664,0.000218729
13500,863762474921361408,0.02468,0.000176274
13000,1532057909783953408,0.02158,0.00016667
13500,3089759684165369856,0.03797,0.000236816
13500,4303627034547978240,0.02942,0.00021688
13500,3521745744597876736,0.01863,0.00012655
13000,95183604925071360,0.02119,0.000146831
13500,2768655260036628480,0.01862,0.000142238
13500,869231473675206656,0.03362,0.000267163
14000,863762474921361408,0.0231,0.000165756
13500,1532057909783953408,0.01279,0.000106823
14000,4303627034547978240,0.02225,0.000126764
14000,3089759684165369856,0.02817,0.000191342
14000,3521745744597876736,0.01831,0.000107752
13500,95183604925071360,0.01594,0.00012384
14000,869231473675206656,0.02769,0.000195559
14000,2768655260036628480,0.01575,0.00014258
14500,863762474921361408,0.0202,0.000131892
14500,4303627034547978240,0.02257,0.000147042
14000,1532057909783953408,0.01354,0.000210679
14500,3089759684165369856,0.0329,0.000200591
14500,3521745744597876736,0.02199,0.00013988
14500,869231473675206656,0.0296,0.000207848
14500,2768655260036628480,0.0209,0.000186977
14000,95183604925071360,0.01794,0.000132689
15000,863762474921361408,0.02931,0.000190815
15000,4303627034547978240,0.02707,0.000157873
14500,1532057909783953408,0.00652,5.09405e-05
15000,3521745744597876736,0.01994,0.000121118
15000,3089759684165369856,0.03673,0.000237044
15000,869231473675206656,0.03795,0.000236734
15000,2768655260036628480,0.01829,0.000178354
14500,95183604925071360,0.01235,0.000128506
15500,863762474921361408,0.02988,0.000192979
15500,4303627034547978240,0.03186,0.000195336
15000,1532057909783953408,0.01159,6.98417e-05
15500,3521745744597876736,0.02496,0.000177176
15500,3089759684165369856,0.03254,0.000217566
15500,2768655260036628480,0.0237,0.000225536
15500,869231473675206656,0.03307,0.000221497
15000,95183604925071360,0.01291,0.000119551
16000,863762474921361408,0.04138,0.000311807
16000,4303627034547978240,0.03469,0.000249153
15500,1532057909783953408,0.01178,7.79095e-05
16000,3521745744597876736,0.02871,0.00018362
16000,3089759684165369856,0.02964,0.000172843
16000,2768655260036628480,0.03318,0.000319207
16000,869231473675206656,0.02392,0.000175609
15500,95183604925071360,0.00781,5.13553e-05
16500,4303627034547978240,0.03692,0.000242756
16500,863762474921361408,0.04093,0.000320956
16000,1532057909783953408,0.01742,0.000137081
16500,3521745744597876736,0.02396,0.000181099
16500,3089759684165369856,0.02773,0.000205352
16500,2768655260036628480,0.03174,0.000320693
16500,869231473675206656,0.02202,0.000141261
16000,95183604925071360,0.01566,0.000113077
17000,863762474921361408,0.0313,0.000236547
17000,4303627034547978240,0.02798,0.000197317
16500,1532057909783953408,0.02081,0.000164609
17000,3521745744597876736,0.02136,0.000163514
17000,3089759684165369856,0.0273,0.000187297
17000,2768655260036628480,0.03005,0.000241539
17000,869231473675206656,0.02416,0.000152847
16500,95183604925071360,0.03025,0.000233671
17500,863762474921361408,0.02322,0.000205637
17500,4303627034547978240,0.02281,0.000152156
17500,3521745744597876736,0.02846,0.000164393
17000,1532057909783953408,0.03449,0.000228168
17500,3089759684165369856,0.02897,0.000185224
17500,2768655260036628480,0.02396,0.000144663
17500,869231473675206656,0.02721,0.000190106
17000,95183604925071360,0.0293,0.000173083
18000,863762474921361408,0.02646,0.000219087
18000,4303627034547978240,0.01705,0.000115513
18000,3521745744597876736,0.02538,0.000167423
17500,1532057909783953408,0.0268,0.000189349
18000,2768655260036628480,0.0197,0.000184895
18000,3089759684165369856,0.02542,0.000159984
18000,869231473675206656,0.02313,0.000141445
18500,863762474921361408,0.01933,0.000131583
17500,95183604925071360,0.0291,0.000219009
18500,4303627034547978240,0.02655,0.000179177
18500,3521745744597876736,0.02827,0.000185092
18000,1532057909783953408,0.03205,0.000228726
18500,2768655260036628480,0.02505,0.0002022
18500,3089759684165369856,0.02527,0.000174502
18500,869231473675206656,0.02707,0.000201316
18000,95183604925071360,0.03128,0.000271833
19000,863762474921361408,0.02836,0.000210721
19000,3521745744597876736,0.02091,0.000136008
19000,4303627034547978240,0.02884,0.000207462
18500,1532057909783953408,0.03195,0.000207305
19000,2768655260036628480,0.02759,0.000182274
19000,3089759684165369856,0.02681,0.000212737
19000,869231473675206656,0.01732,0.000117936
18500,95183604925071360,0.04196,0.000293252
19500,3521745744597876736,0.02302,0.000154834
19500,4303627034547978240,0.02598,0.000166006
19500,863762474921361408,0.03914,0.000272933
19500,2768655260036628480,0.02711,0.000198546
19000,1532057909783953408,0.03605,0.000216514
19500,869231473675206656,0.01572,0.000109591
19500,3089759684165369856,0.02049,0.000165626
20000,3521745744597876736,0.03095,0.000206404
19000,95183604925071360,0.04293,0.0002852
20000,4303627034547978240,0.0248,0.000166927
20000,2768655260036628480,0.03134,0.000238243
20000,863762474921361408,0.03246,0.000247396
20000,869231473675206656,0.01983,0.000138009
19500,1532057909783953408,0.03355,0.000203901
20000,3089759684165369856,0.02885,0.000189367
20500,3521745744597876736,0.01785,0.000145623
20500,4303627034547978240,0.03163,0.000227871
19500,95183604925071360,0.05409,0.000422795
20500,2768655260036628480,0.02161,0.000140448
20500,869231473675206656,0.01429,0.000105001
20500,863762474921361408,0.0299,0.000212202
20000,1532057909783953408,0.02226,0.000176469
20500,3089759684165369856,0.01902,0.000133173
21000,4303627034547978240,0.02349,0.000152472
21000,3521745744597876736,0.02225,0.000166204
20000,95183604925071360,0.04416,0.000302397
21000,2768655260036628480,0.01921,0.000129405
21000,869231473675206656,0.01163,9.31362e-05
21000,863762474921361408,0.03288,0.000265972
20500,1532057909783953408,0.02139,0.000133301
21000,3089759684165369856,0.02728,0.000184786
21500,4303627034547978240,0.01479,0.000105061
21500,3521745744597876736,0.01909,0.000127399
21500,869231473675206656,0.02082,0.000128056
21500,2768655260036628480,0.02955,0.000200098
20500,95183604925071360,0.05656,0.000429396
21000,1532057909783953408,0.02214,0.00013996
21500,3089759684165369856,0.02449,0.000167908
21500,863762474921361408,0.03344,0.000271238
22000,4303627034547978240,0.02338,0.000161737
22000,3521745744597876736,0.02257,0.000161857
22000,2768655260036628480,0.03496,0.000253252
22000,869231473675206656,0.02436,0.00016976
21000,95183604925071360,0.06584,0.000459754
21500,1532057909783953408,0.02508,0.000169964
22000,3089759684165369856,0.02173,0.000125833
22000,863762474921361408,0.02988,0.000247633
22500,4303627034547978240,0.01748,0.000123173
22500,3521745744597876736,0.02258,0.000138082
22500,2768655260036628480,0.02652,0.000217107
22500,869231473675206656,0.01602,9.66563e-05
21500,95183604925071360,0.05093,0.000369004
22000,1532057909783953408,0.03196,0.00021117
22500,3089759684165369856,0.02703,0.000162642
22500,863762474921361408,0.02197,0.000197617
23000,4303627034547978240,0.02016,0.000140915
23000,3521745744597876736,0.01949,0.000133974
23000,2768655260036628480,0.01578,0.000129521
23000,869231473675206656,0.01559,9.83503e-05
23000,3089759684165369856,0.03221,0.000205822
22500,1532057909783953408,0.02585,0.000178056
22000,95183604925071360,0.0442,0.00027043
23500,4303627034547978240,0.00686,6.30034e-05
23000,863762474921361408,0.02854,0.000250519
23500,3521745744597876736,0.01516,0.000109484
23500,869231473675206656,0.00966,7.51596e-05
23500,2768655260036628480,0.02542,0.000252476
23500,3089759684165369856,0.02893,0.00019495
23000,1532057909783953408,0.02823,0.000171138
22500,95183604925071360,0.0507,0.000359269
24000,4303627034547978240,0.0093,0.000106617
24000,3521745744597876736,0.0118,0.00010046
23500,863762474921361408,0.0253,0.000209319
24000,2768655260036628480,0.02763,0.000200083
24000,869231473675206656,0.00947,6.80872e-05
24000,3089759684165369856,0.03036,0.000212283
23500,1532057909783953408,0.02035,0.000178556
23000,95183604925071360,0.04124,0.000276339
24500,4303627034547978240,0.0112,0.000121481
24500,3521745744597876736,0.00686,6.44048e-05
24000,863762474921361408,0.02947,0.000227447
24500,2768655260036628480,0.02364,0.000186137
24500,869231473675206656,0.00583,4.49561e-05
24500,3089759684165369856,0.03181,0.00020623
24000,1532057909783953408,0.02418,0.000219948
23500,95183604925071360,0.04345,0.000330528
25000,4303627034547978240,0.02543,0.000226241
25000,3521745744597876736,0.00921,7.49509e-05
24500,863762474921361408,0.02676,0.000239342
25000,2768655260036628480,0.01978,0.000139091
25000,869231473675206656,0.01288,8.57914e-05
25000,3089759684165369856,0.02485,0.000175553
24500,1532057909783953408,0.02155,0.000187285
25500,4303627034547978240,0.01201,9.53553e-05
24000,95183604925071360,0.04718,0.000307755
25500,3521745744597876736,0.01705,0.000131129
25000,863762474921361408,0.03229,0.00025451
25500,2768655260036628480,0.01192,0.000103817
25500,869231473675206656,0.02162,0.000150927
25500,3089759684165369856,0.03423,0.000250257
26000,4303627034547978240,0.00727,5.51022e-05
25000,1532057909783953408,0.02337,0.000187931
26000,3521745744597876736,0.02208,0.000141815
24500,95183604925071360,0.05638,0.000353049
26000,2768655260036628480,0.008,7.14715e-05
26000,869231473675206656,0.03198,0.000236116
25500,863762474921361408,0.02867,0.000216347
26000,3089759684165369856,0.02446,0.000179087
26500,4303627034547978240,0.01292,9.09646e-05
26500,3521745744597876736,0.02218,0.000133181
25500,1532057909783953408,0.01954,0.000135324
25000,95183604925071360,0.05789,0.00039164
26500,2768655260036628480,0.01804,0.000115874
26500,869231473675206656,0.0318,0.000194955
26500,3089759684165369856,0.03118,0.000235843
26000,863762474921361408,0.02793,0.000236852
27000,4303627034547978240,0.01196,9.28513e-05
27000,3521745744597876736,0.02532,0.000171069
26000,1532057909783953408,0.01885,0.000128706
25500,95183604925071360,0.04268,0.0002823
27000,2768655260036628480,0.01563,0.00011732
27000,869231473675206656,0.02104,0.000119438
27000,3089759684165369856,0.02903,0.000199759
26500,863762474921361408,0.02247,0.000193593
27500,4303627034547978240,0.0112,8.16416e-05
27500,3521745744597876736,0.03011,0.000214302
26500,1532057909783953408,0.01867,0.00012886
26000,95183604925071360,0.04879,0.00029373
27500,2768655260036628480,0.02511,0.000148737
27500,869231473675206656,0.0333,0.000244755
27500,3089759684165369856,0.03409,0.000235407
27000,863762474921361408,0.02249,0.000182683
28000,4303627034547978240,0.01017,8.73585e-05
28000,3521745744597876736,0.03066,0.000211976
27000,1532057909783953408,0.03234,0.000234759
28000,2768655260036628480,0.02248,0.00016001
26500,95183604925071360,0.05439,0.000351579
28000,869231473675206656,0.04217,0.000290281
28000,3089759684165369856,0.03326,0.000233606
28500,4303627034547978240,0.01751,0.000125826
28500,3521745744597876736,0.0349,0.000254444
27500,863762474921361408,0.02305,0.000211009
27500,1532057909783953408,0.03818,0.000287775
28500,2768655260036628480,0.02139,0.000143511
27000,95183604925071360,0.04383,0.00031895
28500,869231473675206656,0.03139,0.000225593
28500,3089759684165369856,0.03722,0.000241313
29000,4303627034547978240,0.01735,0.00015263
29000,3521745744597876736,0.03041,0.000195928
28000,1532057909783953408,0.041,0.000314515
28000,863762474921361408,0.03315,0.000264842
29000,2768655260036628480,0.01717,0.000131823
29000,869231473675206656,0.03933,0.000272524
27500,95183604925071360,0.0377,0.000257768
29000,3089759684165369856,0.03263,0.000243026
29500,4303627034547978240,0.01974,0.000146479
29500,3521745744597876736,0.02992,0.000208402
28500,1532057909783953408,0.03731,0.000304368
28500,863762474921361408,0.0345,0.000294645
29500,2768655260036628480,0.01413,9.73404e-05
29500,869231473675206656,0.03782,0.000239487
28000,95183604925071360,0.02636,0.000200551
